Unnamed: 0,text,label
1733,The festival authority chooses and invites Asian and Australian films to participate in different sections .,0
237,It 's important to know when to negotiate and when to walk away from a deal .,0
2544,The industry of the town was initially tied to the abundant fruit growing operation .,1
358,She asked her sister which purse to buy .,0
337,He believed it was his hard work brought him success .,0
2760,"The first written record of Britain and its inhabitants was by the Greek navigator Pytheas , who explored the coastal region of Britain around 325 BC .",1
2580,After the June 1976 protests he was cofounder of assurance to workers prosecuted by communist regime .,1
1553,The industry of the town was first based on the large amount of fruit growing in the area .,0
1370,Spanish -speaking countries use many different names for the varieties and preparations .,0
75,It will soon be a day or two before you 're flying off to London for your study abroad program .,0
491,The concepts of angle and radius were already used by ancient peoples of the first millennium BC .,1
400,There were multiple butterflies around the flower .,0
2572,"These crustaceans are from 2 to in length , with a long body .",1
2171,Stubing died on 3 July 2017 at her home in Rome from multiple myeloma at the age of 76 .,1
2493,Linspire has drawn some criticism from the free software community .,1
1556,Airolo is also a small ski-resort with 30 km of ski slopes .,0
249,That seems like a harsh punishment .,0
2587,There was some controversy surrounding an immunity challenge in the final episode .,1
2177,Differential calculus is the process of finding out the rate of change of a variable compared to another variable .,1
2241,"At about 10 : 30 AM the flight paths of the two aircraft intersected over the canyon , and they collided at a closing angle of about 25 degrees .",1
1132,Slowpitch pitching distance is 50 feet for both male and female players .,0
756,"The short - beaked common dolphin is a medium-sized dolphin , but is smaller than the other species of the genus Delphinus , the long- beaked common dolphin .",1
479,One of the problems with the plan was the availability of landing ships .,0
2783,"If the electrons follow the Poisson distribution , a partial interference leads to a linear increase in intensity .",1
1968,"However , after a massive stroke in April 1940 , plans were made for his lying - in-state and state funeral .",1
425,"A tables match is a match in which , to win , one 's opponent must somehow be driven through a table by their opponent .",0
2732,"The spines , long and sharp in some species , protect the urchin from predators .",1
1289,"Strategic bombing was used in World War I , though it was not understood in its present form .",0
1524,"The show affects a retro-1950s look , with simple animation and colors .",0
1268,The vocabulary a person uses is all the words that person knows and uses .,0
39,It was built to last a long time .,0
658,"He stepped up to single-seaters at the end of 2002 , when he competed in the British Formula Renault Winter Series .",0
1764,"On each typical episode , a celebrity guest came on the show with a secret .",0
1061,"Ten days have passed since impact , and few dinosaurs remain .",0
1303,A seahorse is used as the company 's icon and is worldwide protected by copyright .,0
1269,More detail on the health of the drive may be obtained by examining the S. M. A. R. T. Attributes .,0
2733,"Boyce is best known for his eight symphonies , his anthems and his odes .",1
1660,The song is about people that are suffering which also includes a girl with cancer .,0
1845,"The bridge is 800 ft in length with two towers , each 213 ft high , built on piers .",0
334,I enjoy meeting new people and expanding my social circle .,0
189,Parents carried their sleeping girls and boys back to their cars after the excitement of the late night fireworks display .,0
2091,Four types of endorphins are created in the human body .,1
206,Lina likes collecting postcards .,0
3,Jack sent his parents two suitcases full of clothes before coming home from university with another suitcase .,0
2520,A geologic section has to fulfill a set of criteria to be adapted as a GSSP by the ICS .,1
2165,Bear often answers major questions in contemporary science and culture with fictional solutions .,1
1109,The basic unit of an element is called an atom .,0
45,She stopped thinking about the past so as not to make herself upset .,0
1307,"In the opening and middlegame , the king will rarely play an active role in the development of an offensive or defensive position .",0
481,Real 's traditional away colors are all blue or all purple .,0
412,"Soba is typically eaten with chopsticks , and in Japan , it is considered acceptable to slurp the noodles noisily .",0
1531,"In addition to the United States , Americans and people of American descent can be found internationally .",0
38,We have several things for the committee to consider .,0
1554,"Like many eastern spices , pepper was historically both a seasoning and a folk medicine .",0
1392,"The National Parks Act of 1980 was written to record what national parks are for , and how they would be chosen and looked after .",0
443,Rast was severely affected by flooding in the April 2006 Danube floods .,0
1817,"Black tea is the national drink , and is drunk after food is eaten .",0
1086,"In February 1982 , two television antennas were added to the structure , increasing its total height to 1707 ft .",0
2211,Perception is one of the oldest fields in psychology .,1
209,The performers were taught exactly when to start dancing and singing within the play .,0
2595,Misiones department is relatively flat and crossed by a number of rivers and streams .,1
1104,"By the end of the year French armies had won victories on all fronts , and as the year closed they began advancing into the Netherlands .",0
145,I do n't think that I will be there for Greg 's performance since I have a conference .,0
2341,A mud volcano is usually made by mud diapir that breaks out of the surface of the Earth or on the ocean bottom .,1
2553,A key idea of NMR is that the resonance frequency of a particular substance is directly proportional to the strength of the applied magnetic field .,1
1948,There are a number of proposed quantum gravity theories .,1
1328,"Popular science is a bridge between the literature written for scientists , and the realms of popular writing which ordinary people use .",0
816,At the top of the emblem is the national crest that has two horns with corn in the ear and filled with sand .,0
572,"Water play areas are similar to water parks and include urban beaches , splash pads , and smaller collections of water slides in many hotels and public swimming pools .",1
1777,The character has appeared in many adaptations of the comics .,0
2264,The friction between the ropes and the pulley furnishes the traction which gives this type of lift its name .,1
350,"Make sure you do n't arrive late to any more of your classes , or your final grade will drop .",0
2328,"Based on the sizes of the satellites , the original asteroid may have been about 28 km in diameter .",1
32,They could not see their way along the road because it was dark .,0
420,The circuit has been criticized by the drivers for its lack of overtaking opportunites .,0
513,"By 1947 , penicillin had become the standard treatment for syphilis .",1
218,I want to get involved but there are so many clubs to choose from .,0
530,Fold mountains occur when two plates collide .,1
2260,Seals were used in the earliest civilizations and are of considerable importance in archaeology and art history .,1
1063,"s of 2018 , there is no vaccine effective for prevention .",0
2043,"Tsangarides died of heart failure complicated from pneumonia on 6 January 2018 , aged 61 .",1
724,"Islam also has its own form of Theistic evolution , which says that mainstream scientific analysis of the origin of the universe is supported by the Qur'an .",1
63,I traveled around Italy before I went to my aunt 's place in Southern France .,0
1824,"On October 5 , a tropical storm developed south of Haiti .",0
2046,It is also unknown whether all the surviving fragments are part of the same stele or come from different copies .,1
2624,Croup is diagnosed based on signs and symptoms .,1
1242,Not all musical instruments make notes with a clear pitch .,0
2778,"The treaty also describes a mutual , cooperative approach to environmental technology regulations and energy conservation ; and toward international finance and trade .",1
1774,Higher capacity Zip disks must be used in a drive with at least the same capacity ability .,0
432,Two websites were created to support the fictional company .,0
753,"In the end the use of neusis was deemed acceptable only when the two other , higher categories of constructions did not offer a solution .",1
2370,A mouse or a rat strain is a group of animals that is genetically uniform .,1
1639,"The 2016 census found that 51.3 % of residents spoke English , and 21.3 % spoke French , as their main language .",0
2161,"Traditionally , the sea has been used for fishery and transportation of goods between the coastal countries and its coral reefs and islands are popular tourist destinations .",1
1436,"However , recent research shows that the hotspot itself may have moved with time .",0
86,"If you want to buy a new pair of scissors , you should go to the stationery store .",0
2286,"Dodder can be identified by its thin stems appearing leafless , with the leaves reduced to minute scales .",1
2395,"In astronomy , the brightness of an object is given in terms of its absolute magnitude .",1
1641,Determining what records have enduring value is not always easy .,0
1314,Much of the range lies in national parks and other protected areas .,0
748,"Due to its position , the hyoid bone does not fracture easily .",1
1679,"This changed how dinosaurs are depicted by both professional dinosaur illustrators , and in the public eye .",0
2309,"In November 2017 , another ballot issue was voted on whether to un-incorporate the city .",1
2114,"In addition to the , the city has academies of sculpture and fine arts and a museum of statuary and antiquities , and a yearly marble technology fair .",1
1669,The boat was discovered in 1955 during the construction of the Dutch A28 motorway .,0
1072,When a wrestler jumps and stamps both feet on any part of an opponent .,0
827,"Regardless of the venue , musicians usually perform on a stage .",0
1394,"The Romans adopted the Greek tradition , becoming the first people to write history in a non-Greek language .",0
909,Cockatoos are active mainly during the day and require daylight to find their food .,0
750,Ammunition makers often offer several bullet weights and types for a given cartridge .,1
564,One example where this is used is the Light- dependent reaction of photosynthesis .,1
2325,Algebraic geometry occupies a central place in modern mathematics .,1
1985,Choirs can sing with or without instrumental accompaniment .,1
153,The company changed its mind and decided not to fire us after all .,0
395,The surgeon removed all the cancer .,0
1814,Some research shows a connection between personality and job satisfaction .,0
1789,A young girl describes her special bond with her grandfather over four seasons .,0
1599,Languages such as Tcl and Lua were made from the start to be general - purpose scripting languages that could be put into any application .,0
1033,The theory has been criticized and modified over the course of time .,0
156,Think before you say something hurtful .,0
2785,"Randers argues that the global gross domestic product will fail to increase as it has in the past because of population decline , general aging and declining productivity growth .",1
2497,"After the rinse cycle , the machine begins the extraction process , which recovers dry-cleaning solvent for reuse .",1
1551,Holland died of a heart attack on 24 December 2017 in New York City at the age of 89 .,0
1754,"The tickets may have to be shown or checked automatically at the station platform or when boarding , or during the ride by a conductor .",0
1761,"In 1977 , the federal government placed alligators on the endangered list .",0
1488,"In 2010 , he came out as homosexual .",0
994,"Nowadays , the German influence in the State of Santa Catarina is still very strong .",0
348,She is very attractive for a middle - aged woman .,0
78,The windows and walls were covered with brightly colored art from the children .,0
1457,Some of these performances were cut from the DVD for copyright reasons .,0
49,The spider bite got infected .,0
1131,POTS can be caused by many different things .,0
1602,The economic impact of the common cold is poorly understood in much of the world .,0
376,People who stare at computer screens all day often end up wearing glasses .,0
876,The line was abandoned in 1980 .,0
1931,"The beetle is an invasive species , and a serious pest which destroys ash trees .",1
1167,"The episode features cover versions of six songs , which received mixed reviews from critics .",0
2432,The main economic activity of the municipality is farming .,1
1802,"The quarter has a population 17,226 distributed across an area of 4.6 km2 .",0
1675,"Numbers one to six on the list are about events which are of huge importance , but about which we know relatively little .",0
276,I tried to do my homework but was distracted by my neighbor 's loud television .,1
458,Most of the principal buildings of the castle date from the fifteenth and sixteenth centuries .,0
818,A port of call is a place where a ship stops before it has finished its trip .,0
1823,"He went into law after the war , and in 1921 set up his own practice .",0
1966,"They are viviparous , born live and free-swimming .",1
490,"A flash flood on 16 August 2004 , caused extensive damage to the village .",1
597,"When the baby is latched on correctly , the nipple is located against the soft palate in the back of the baby 's mouth .",1
2387,In 2012 Nanninga went into a coma and only regained consciousness five months later .,1
461,"In the Meiji period , sports which were imported from the West became popular .",0
1124,The health risks associated with nuclear materials have also been of concern .,0
1963,"The dolmen dates from around 3500 BC , and has traditionally been identified as a communal burial .",1
498,The throne is seen as a symbol of authority .,1
366,The men whom the reporters followed were famous musicians .,0
2384,He founded several educational institutions both in German - and French-speaking regions of Switzerland and wrote many works explaining his revolutionary modern principles of education .,1
2158,"A move in which a wrestler jumps from the top turnbuckle , top rope or the apron landing one knee across a supine opponent .",1
451,"It is possible to fire a light machine gun from the hip , or on the move .",0
1377,Several factors can end a support order for a child under the age of majority .,0
812,There is discussion whether the hotspot is caused by a deep mantle plume or at a shallower depth .,1
416,His career began as a health and fitness specialist .,0
212,"Since they won the game , the last goal must have been very rewarding .",0
1118,The format remains largely unchanged from previous seasons .,0
591,The mortality rate of chikungunya is slightly less than 1 in 1000 .,1
94,People witnessing the fire on the shinkansen were shocked and afraid and rushed to get out of the car .,0
945,"He directed 13 feature films , wrote eleven and produced eight .",0
593,G5 - O33 The Horus name is the oldest form of the pharaoh 's name .,1
1595,"In the United States , the issue of mitigating factors is most important in death penalty cases .",0
1012,Planned economies contrast with command economies .,0
2527,"No firm dates can be assigned to this Emperor 's life or reign , but he is conventionally considered to have reigned from 400 to 405 .",1
687,"In some Asian cultures , ceremonies also play an important social role , for example the tea ceremony .",0
2743,The seven pitches of any diatonic scale can also be obtained by using a chain of six perfect fifths .,1
370,Her back was crooked .,0
633,"A triple flat can be found , but it is very rare .",0
718,"A for-loop has two parts : a header specifying the iteration , and a body which is executed once per iteration .",1
2256,"Because promos are produced in smaller quantity than releases made available to the general public , they are sometimes considered valuable collectors ' items .",1
2183,"Though often used interchangeably , in biology these words have different meanings .",1
2271,Some crabapples are used as rootstocks for domestic apples to add beneficial characteristics .,1
1039,A new ergate spends the first few days of its adult life caring for the queen and young .,0
170,"If we were willing to risk it , we could climb up on the roof to watch the moon .",0
697,"In contrast , a real image is one that is formed when the outgoing rays from a point converge at a real location .",1
987,"The site was built between 2900 and 2600 BC , though there were possibly earlier buildings before 3000 BC .",0
1548,The history of law links closely to the development of civilization .,0
1135,Pipelining improves performance by allowing a number of instructions to work their way through the processor at the same time .,0
1082,Designers need to take into account that color-blindness is highly sensitive to differences in material .,0
932,Agent 47 can take on hard tasks and perform physical tasks more efficiently than any average human .,0
552,"Margays are mainly nocturnal , but they do sometimes hunt during the day .",1
2542,"The water , having been separated from the air , leaves the camera aeolis at the same rate as it enters .",1
1378,Twenty - eight merchant ships with more than 34000 ST of cargo were sunk or destroyed .,0
2804,"Christian metal bands exist in most of the subgenres of heavy metal music , and the only common link among most Christian metal bands are the lyrics .",1
599,"The draw for the qualification stage took place on 8 April 2015 , immediately after the announcement of the host nation .",1
394,The government program helps the people whom you insist need support .,0
991,"In this version , the wrestler either starts by lying down or dropping down on the mat while the opponent stands near to their head .",0
1367,The structure of mauveine was not fully identified until 1994 .,0
2200,Para-alpine skiing classification is the classification system for para-alpine skiing designed to ensure fair competition between alpine skiers with different types of disabilities .,1
88,"The argument between Liam and his brother was ridiculous , and they never reached a conclusion .",0
974,The presidential election was held on 28 October 2007 .,0
2195,"The tiger shark is found in many different kinds of marine habitats , but it usually prefers murky waters in coastal areas .",1
2160,The sea has been used for fishery and transportation of goods between the coastal countries .,1
1201,The game 's multiplayer mode supports up to 64 players .,0
896,"Venegas plays several instruments including acoustic guitar , accordion , and keyboard .",0
1249,"The game starts by purchasing foods , toys , and furniture to attract cats to the player 's home .",0
60,All of the women in the room were dressed nicely .,0
728,Oral sex is genital stimulation by the mouth .,1
2193,"Experimental physics , engineering and technology are related .",1
622,A person who plays the trombone is called a trombonist or trombone player .,0
2196,"In addition to his political career , he was also a noted historian , biographer and writer .",1
85,The problem was caused by ineffective management .,0
890,"Three foot messengers are running along the riverside , one of them stops to take a drink from the river .",0
2382,"Largely because of their rugged , inaccessible habitat , they are very poorly known and have traditionally been considered rare .",1
2439,Blobfish are often caught as bycatch in bottom trawling nets .,1
202,He likes sticking his nose in other people 's business and gossiping about it .,0
1008,He is credited as one of the first Japanese wrestlers to gain a fan base outside of his native Japan in the United States .,0
328,Sailors check the barometer often .,0
2498,"After the rinse cycle , the machine begins the extraction process , which recovers the solvent for reuse .",1
2632,"After a virus has made many copies of itself , it has usually exhausted the cell of its resources .",1
1431,"In the first two years of the library , 75 volumes were purchased , and 150 volumes were donated .",0
1065,Barcelona is one of the most densely populated cities in Europe .,0
1510,Building construction is the process of adding structure to real property .,0
1229,AS - 90D - Modified for desert use .,0
2653,People have been pedicuring nails for over four thousand years .,1
574,"Under current rules and regulations , every movie made primarily in any dialect of Chinese language is eligible for competition .",1
2110,Inherited factors are about 60 % responsible for the variability in uric acid level .,1
950,The river was utilized primarily for agriculture by early European settlers .,0
1650,"After a virus has made many copies of itself , it usually has used up the cell 's resources .",0
2522,The cranial nerves provide motor and sensory innervation mainly to the structures within the head and neck .,1
2164,"Sweden is a constitutional monarchy because it has a king , Carl XVI Gustaf , but he does not have any real power .",1
2312,Each state of India has an organization that manages panchayat towns .,1
2071,"Despite no longer being in widespread use , the rod is still employed in certain specialized fields .",1
1354,"The iPhone 5C uses most of the same hardware as the iPhone 5 , with some minor changes .",0
2234,It is hard to find the shape of the minimal surface bounded by some arbitrary shaped frame using just mathematics .,1
1988,"Most mambas are arboreal , meaning they live in trees .",1
1694,"Police officers patrol on trains and stations , and police posts are available at some stations .",0
2179,Those who saw the apparition stood in the rain for up to two hours .,1
1753,"The speech lasted about 40 minutes and had 4,955 words .",0
878,"For most sports the athletes wear a combination of different items of clothing , e. g. sport shoes , pants and shirts .",0
274,Sally likes to wiggle her loose tooth to make the younger children laugh .,1
1098,It is best known for its design work for the built environment .,0
1400,Independence is another good thing about owning a small business .,0
1062,"In the days and weeks that follow , few dinosaurs remain .",0
1221,"Emecheta died in her sleep at her home in London on 25 January 2017 from complications of a stroke , aged 72 .",0
2698,Measurements made in the laboratory are essential to our understanding of the sources and sinks of pollutants and compounds found in nature .,1
2280,"Some critics ridiculed him for his style , but he came to be recognized as a self-taught genius .",1
2675,France is a secular country and the constitution guarantees freedom of religion .,1
2057,"The initial landings began at 04 : 50 on 19 August , with attacks on the two artillery batteries on the flanks of the main landing area .",1
1450,The parachute drop was a complete failure .,0
2613,"In some groups , the elytra are fused together , and the insect is flightless .",1
2385,Inflammation is one of the first responses of the immune system to infection or irritation .,1
2098,The aesthetics of the store are somewhat different from that of 7 - Eleven stores in other countries as the stores offer a wider selection of products and services .,1
242,You should pull hard to ring the bell .,0
1096,Students can also choose to attend a community college prior to further study at another college or university .,0
1614,His career started in 1960 and he has continued working on makeup with most recently in 2012 .,0
2443,Flourens was able to demonstrate convincingly for the first time that the main divisions of the brain were indeed responsible for largely different functions .,1
2021,A test tube with a stopper is often used for temporary storage of chemical or biological samples .,1
1797,"The gallery was founded in 1897 , as the National Gallery of British Art .",0
2658,"The steppe region had long been inhabited by nomads , and from the central steppes they could reach all areas of the Asian continent .",1
2239,Kodaikanal was established in 1845 as a refuge from the high temperatures and tropical diseases of the plains .,1
179,"As we just saw , stock investments are not as safe as we once assumed they would be .",0
321,"The door was locked , the curtains were drawn , and the newspapers were piled up in the mailbox .",0
1480,His bar code is considered as a security key to access areas of the facility where he was created and trained .,0
1569,It had a population of 852 according to the 2001 census .,0
537,"With such a large impact , debris was most likely scattered globally , but has since been worn away .",1
1500,The movie was well - liked by critics and audiences .,0
1168,"All of the species are small land frogs , about 4 cm in length .",0
1628,Common nightingales are so named because they frequently sing at night as well as during the day .,0
506,"To swim , the nautilus draws water into and out of the living chamber with its hyponome , which uses jet propulsion .",1
2076,"Today , chastity belts are sometimes used in BDSM play in consensual relationships .",1
2213,"Bat : The bat used by the offense can be made out of wood or aluminum or other composite materials , such as carbon fiber .",1
1482,"There were 60 tornadoes reported in the United States in November , of which 46 were confirmed .",0
199,Tomorrow we will wish we had not drunk so much .,0
89,Perhaps not all of the students were notified about the project .,0
2625,"Both types strike by rapidly unfolding and swinging their raptorial claws at the prey , and can inflict serious damage on victims significantly greater in size than themselves .",1
1044,Another method of protection is the release of a sour liquid from the skin .,0
937,The project 's source code is freely reusable under the MIT License .,0
1486,The simplest form of term life insurance is for a term of one year .,0
590,"The films are written and directed by a variety of individuals and feature large , often ensemble , casts .",1
2655,"Some of topics in the novel include selective mutism , death and grief .",1
2041,"The city expanded quickly after the construction of a new wharf in 1931 , followed by its designation as the capital city of the then - French colony in 1933 .",1
2087,Ethylene is made in the chemical industry by steam cracking .,1
1183,"He moved to Paris in 1802 , where he spent the rest of his life , renting an upper floor of a house in a poor part of town .",0
1262,"By the morning of Friday , July 21 , the fire had been reported at 74,083 acres at 15 % containment .",0
1281,The specimen was probably not fully grown at the time of its death .,0
2573,"While the entire council is responsible for leading the federal administration of Switzerland , each councilor heads one of the seven federal executive departments .",1
1532,A geologic section has to follow the rules to be adapted as a GSSP by the ICS .,0
576,The river 's total length is 2400 km and its drainage basin totals 534739 km2 in area .,1
1914,"Often , the desired trophic index differs between stakeholders .",1
2665,"The burgh has a population of approximately 1,300 with about 25 per cent of pensionable age .",1
2697,"The total cost of a cochlear implant in the United States was about $ 100,000 in 2017 .",1
2447,"Reintroduction is the deliberate release of species into the wild , from captivity or relocated from other areas where the species survives .",1
2180,Chain- driven transfer cases use a chain to transmit power to the axles .,1
330,The professor said he had to adjust everyone 's grade because the class did so poorly on the final exam .,0
485,"Facilities for visitors around the lake include camping areas , picnic areas , toilets and barbecues .",0
1483,Multi-use tickets allow travel more than once .,0
2410,Germany is a constitutional federal democracy .,1
2015,"It also displays facsimiles of the Erfurt Hebrew Manuscripts , a collection of significant religious texts dating from the 12th - 14th century .",1
323,I knew he was a person who got angry very quickly .,0
2558,"Some moths , particularly their caterpillars , can be major agricultural pests in many parts of the world .",1
162,It 's a good idea to plan to pay off some of your debts before you try to buy a house .,0
1108,Modern dry cleaning 's use of non-water - based solvents to remove soil and stains from clothes was reported as early as 1855 .,0
2169,"The size of Irish Elk antlers is distinctive , and several theories have arisen as to their evolution .",1
615,Acting as a provider of loans is one of the main tasks for financial institutions .,0
232,Some children think their mothers are personal maids .,0
2515,X provides the basic components to build GUI environments : drawing and moving windows on the screen and interacting with a mouse or a keyboard .,1
2726,"The art of engraving on gems hardly advanced at all , limiting itself to mass -produced items that lacked originality .",1
2089,Iodic acid is used as a strong acid in analytical chemistry .,1
140,"During the summer , the children swim at the old pond .",0
2190,"Unaipon became well -known as an inventor , and a recognized authority on ballistics .",1
2812,"Above the western entrance is the face of the astronomical clock , which was destroyed during the 30 - year war .",1
846,The French were the first Europeans to live in Canada permanently .,0
538,"As instrumentation has improved , distant objects can now be examined in more detail .",1
1773,"Between 1948 and 1950 , she developed a theory by which these mobile elements regulated the genes by inhibiting or modulating their action .",0
2523,Cranial nerves provide motor and sensory stimulation mainly to places within the head and neck .,1
1369,Pallor is seen most easily on the face and palms .,0
452,"Due to the worldwide spreading of the memorial culture surrounding Hiroshima , similar ceremonies are held across the globe .",0
1330,"Following two bad accidents in 2002 and 2003 , safety has been a concern at the circuit 's 130R corner .",0
339,She leaned on her knee as she listened .,0
1327,The book includes 36 short essays predicting the consequences of global warming .,0
2421,Colonies averaging 75 - 80 individuals live together in complex systems of burrows in arid African deserts .,1
2072,Scales in traditional Western music generally consist of seven notes and repeat at the octave .,1
1593,He is the only member of the Seven Lucky Gods credited with the ability to revive the dead .,0
2248,The width of the slide rule is quoted in terms of the nominal width of the scales .,1
840,Some rice proteins are regarded as the causes of allergy in some people .,0
998,"Games are divided into 40 - minute halves , with a break in the middle .",0
2530,"In some cases of multiple bonds between two atoms , there is no net sigma-bonding at all , only pi bonds .",1
2820,The cat skull is unusual among mammals in having very large eye sockets and a powerful and specialized jaw .,1
897,"Stone , brick and other similar materials are strong in compression .",0
1552,"The analysis is done on pairs , a member of one group compared to a member of the other group .",0
2729,Not all flowers with multiple ovaries grow into aggregate fruit ; the ovaries of some flowers do not become tightly joined together to make a larger fruit .,1
882,Each chapter has a lot of authors who are responsible for writing and editing the material .,0
1632,A fishing port is a port or harbor for landing and distributing fish .,0
1671,"The city hall has a total area of 19,380 square meters including the basement .",0
1596,Game theory has been put to several uses in philosophy .,0
1848,"Each goal had specific targets , and dates for reaching those targets .",0
762,"Embedded systems often reside in machines that are expected to run continuously for years without errors , and in some cases recover by themselves if an error occurs .",1
863,Philosophy is the study of humans and the world by thinking and asking questions .,0
2344,The least skipper can be found in damp or wet habitats with tall grasses .,1
1820,Elections were held to the new authorities on three different Thursdays in 1973 .,0
665,"The game was separated into five episodes , released in two -month intervals .",0
717,"Bharal are active throughout the day , feeding and resting on the grassy mountain slopes .",1
96,I love the taste of certain special kinds of food in the autumn .,0
0,She had to provide some proof that she actually worked at the financial firm in 2012 .,0
2380,The bridge 's movements were caused by a'positive feedback ' phenomenon .,1
1940,Crystalline ceramic materials are not amenable to a great range of processing .,1
1871,"Carme did not get its present name until 1975 ; before then , it was simply known as Jupiter XI .",0
1435,Kart racing is generally accepted as the most economic form of motorsport available .,0
282,I do n't know why the school changed their curriculum so suddenly .,0
2198,"In some jurisdictions , specific types of criminal cases may also be started by the filing of a complaint .",1
43,The woman whose parents died in the car accident was interviewed on the news .,0
1654,"The party favors the civil right to information privacy and reforms of copyright , education , computer science and genetic patents .",0
499,The skull protects the brain and the ribs protect the heart and lungs .,1
2139,"Shy and harmless towards humans , smalleye hammerhead sharks are fished throughout its range and is sold as food .",1
1945,Animals have repeatedly been used through the history of biomedical research .,1
870,"After the heavy losses in the battle , people questioned why the US went into the battle .",0
1322,Galaxy groups are the smallest groups of galaxies .,0
671,Many groups from India have set up training camps in the southern part of the country .,0
468,Parkinson 's disease can cause the brain to not respond .,0
488,The competition at this phase is organized by the county football associations .,0
149,Do n't you just wish that sometimes you could go into the stories you read and become one of the characters ?,0
473,"During the second half of the 20th century , many people went to the country counties from nearby cities .",0
1347,"Instructs the server to return information about the administrators of the server specified by , where is either a server or a user .",0
2566,Viral infections in animals trigger an immune response which usually kills the infecting virus .,1
626,"The smallest amount of time was 8 seconds , and the largest was 34 seconds .",0
502,"Environmental chemistry involves first understanding how the uncontaminated environment works , which chemicals in what concentrations are present naturally , and with what effects .",1
2284,"Lifeline has over 260 retail outlets around the country which sell a variety of clothes , furniture and bric-a- brac .",1
1144,The design of the trains was finalized in September 2004 .,0
1790,The service sector makes up most of the local economy .,0
1341,There are 3 urban communities and 111 rural communities .,0
1923,Animal coloration has been a topic of interest and research in biology for centuries .,1
1862,"In 741 , the church was destroyed in a fire .",0
1930,Rainbands ahead of warm occluded fronts and warm fronts have little upward motion .,1
1196,"During the single player 's campaign , the player controls the following characters .",0
2224,One way to think about mental health is by looking at how effectively and successfully a person functions .,1
2679,"The film generated mostly positive reviews , and performances from the cast were praised .",1
369,Emily quickly learned which teachers to rely on .,0
616,A total of 31 players have been the captain of the Indian Test team so far .,0
444,"Leaving Paris shortly before World War I , he returned to his father 's house , but was denied support .",0
2214,The live hour-long series finale aired August 26 at 11 pm and was viewed by 1.003 million people .,1
1622,"While the movie is widely said to be a classic comedy today , critical reaction was mixed when the movie was first released .",0
2107,"The population was 26,190 at the 2010 census and 35,050 following a special census conducted in 2018 .",1
1311,The idiom is not unique to English .,0
2445,"Tonic immobility has been hypothesized to occur in humans undergoing intense trauma , including sexual assault .",1
2465,Dissenting opinions are normally written at the same time as the majority opinion and any concurring opinions .,1
298,Many buildings are made with steel beams .,0
2155,"The mouse - like hamsters are not true hamsters , but represent an early split from the rest of the mouse -like rodents .",1
693,The median age in the city was 43.2 years .,0
946,Felsic rocks are usually light in color and have specific gravities less than 3 .,0
2535,The structure of a gene consists of many elements of which the actual protein coding sequence is often only a small part .,1
161,I 'll just take one and leave the rest for you .,0
664,"The center ultimately opened to the public on December 16 , 1997 .",0
2599,Renewable energy projects in many developing countries contribute to poverty alleviation by providing the energy needed for creating businesses and employment .,1
856,"All defensive players wear fielding gloves , made of leather or similar material .",0
2576,"Historically , chikungunya has been present mostly in the developing world .",1
2728,"In the 1680s and 1690s , two French composers added carols into their works .",1
1246,The use of military units for civilian police is common to many eras and cultures .,0
129,The magician bent the spoon effortlessly .,0
1337,"In addition to service , a serf was required to pay certain taxes and fees .",0
2818,"On 8 July 1680 , Hooke observed the nodal patterns associated with the mode of vibration of glass plates .",1
356,"After boiling it , the lobster turned orange .",0
1922,"Alternatively , mathematicians can integrate the normal component of the vector field ; the result is a scalar .",1
1189,"A TGV test train set the world record for the fastest wheeled train , reaching 574.8 km / h on 3 April 2007 .",0
1976,The coloration is yellowish - brown with several irregularly distributed dark spots on the rear half .,1
1501,The film was very well received by critics and audiences .,0
2360,"Europe lies mainly in the temperate climate zones , being subjected to prevailing westerlies .",1
105,The little boy put his tooth under the pillow to receive money from the tooth fairy .,0
333,The president of the company claimed one of his employees stole the money .,0
1529,"Eggs are laid one by one under old leaves of the hostplant , and are green or grey - blue .",0
2612,"Ordinarily , presidents are elected for five - year terms , with no opportunity for immediate reelection .",1
1174,Latin was the most important language in most of Europe in the Middle Ages .,0
2593,Most present- day coral reefs were formed after the last ice age when melting ice caused the sea level to rise and flood the continental shelves .,1
2586,"It has often been noted for its complex lightcurves , which made determination of its shape and rotation somewhat difficult .",1
2678,The average age of the current Earth 's continental crust has been estimated to be about 2.0 billion years .,1
2383,"Largely because of their rugged , inaccessible habitat , they are very poorly known .",1
730,"In order for an officer to seize an item , the officer must have probable cause to believe the item is evidence of a crime or is contraband .",1
387,People do not always realize that even during off season athletes are constantly training and practicing .,0
1818,Statistics are correct as of 14 January 2019 .,0
2683,"The supposed small galaxy contains a relatively high percentage of red giant stars , and is thought to contain an estimated one billion stars in all .",1
2761,"These are large birds , with colorful male plumage , but are nevertheless difficult to see in the dense vegetation they inhabit .",1
1996,Warlimpirrnga paints abstract images of sacred dreaming stories and songs .,1
869,There are 351 identified plant species in the park ; three of these are rare and protected .,0
862,These groups are no longer registered and can no longer take part in elections .,0
526,The authors ' claim that nuclear power and clean coal are not clean technologies .,1
2825,"There are many different varieties of quartz , some of which are semi-precious gemstones .",1
2501,"When yerba mate is harvested , the branches are often dried by a wood fire , imparting a smoky flavor .",1
