Unnamed: 0,text,label,pred,confidence,correct
842,Adding to science and technology has happened throughout the country 's history .,0,0,0.9789764,True
1022,"Starting in 1941 , all entering students had to be high school graduates .",0,0,0.97994405,True
1389,Matches where also be played on Tuesdays or Wednesdays instead of the normal Thursdays due to scheduling conflicts .,0,0,0.9720864,True
423,"During World War II , the elephants at the Zoo were killed in the air raids of September 7 - 8 , 1941 .",0,0,0.9160546,True
2452,"Apart from successful soundtracks , he has also received notability for his background music and is considered one of the finest background music composers in India .",1,1,0.72450054,True
1438,Recent editions have focused on record feats by human competitors .,0,0,0.9366715,True
964,The provinces and territories are all sub-divided into regions for a variety of official and unofficial purposes .,0,1,0.97162974,False
1983,"Its relative major is E major , and its parallel major is C-sharp major .",1,1,0.6699877,True
809,Szeged and surrounding area has been inhabited since ancient time .,1,0,0.83318967,False
1949,"The yellow flowers of the plant produce hairy seed pods , with each pod containing roughly a half dozen seeds .",1,1,0.7407593,True
1288,Strategic bombing was an idea first tried in World War I .,0,0,0.96594864,True
2499,Igneous rocks can be classified according to their chemistry .,1,1,0.9791627,True
2723,Common ostriches normally spend the winter months in pairs or alone .,1,1,0.58259296,True
2684,"The small commune formed only industrial and is residential today , the picturesque buildings mixed with modern buildings .",1,1,0.82527983,True
1071,The frog spends most of the year underground .,0,0,0.97430104,True
377,A monkey got loose in a train station .,0,0,0.9811607,True
408,Give your urine sample to the lab technician .,1,0,0.97295433,False
1877,In 1993 the team again achieved success in the national championship road race in Germany .,0,0,0.9705702,True
1779,He is thought of as one of the most important architectural thinkers and urbanists of his generation .,0,1,0.8531835,False
1906,Each one of these classes can be developed into unique material properties because ceramics tend to be crystalline .,1,1,0.98621535,True
1597,Game theory has also been used in philosophy .,0,0,0.8964866,True
35,I love it when babies giggle .,0,0,0.9800842,True
14,The man took several hostages whom he killed .,0,0,0.9655177,True
1716,The geodetic center of North America is within the county .,0,0,0.6493973,True
820,The swimming competition was held in the open sea because the organizers had refused to spend the money necessary for a specially constructed stadium .,0,0,0.9588744,True
1863,"While hundreds of comic series have been produced in the Franco- Belgian group , some are more notable than others .",0,1,0.6190344,False
239,The moonlight made the countryside shadowy .,0,0,0.9787907,True
621,From 1968 to 1980 the bank worked mostly on meeting the basic needs of people in poor countries .,0,0,0.96534014,True
1143,Basic modifications are simple .,0,0,0.9783625,True
549,Some clinics function as a place for people with injuries or illnesses to come and be seen by a triage nurse or other health worker .,1,1,0.83303267,True
1301,The table tennis section applied for bankruptcy on 3 July 2006 .,0,0,0.973982,True
966,A group that makes more money than it spends can lend or invest the excess profit .,0,0,0.9611754,True
4,Several volunteers jumped into the water to try to save the drowning man .,0,0,0.974312,True
521,Medical testing for sexually transmitted infections is important for prevention .,1,1,0.9329318,True
1120,"The book has been in print since it was first published , and has sold over one million copies .",0,0,0.976576,True
928,"Unlike most boy bands , they formed independently and were later picked up by a record label , rather than being assembled by a label or a producer .",0,0,0.835388,True
130,The athletes gathered in Kona for Ironman .,0,0,0.97171503,True
91,More women being shunned from higher executive positions are protesting on social media .,0,0,0.76673174,True
135,You need to learn to work with William even though you dislike him .,0,0,0.9803776,True
2067,Before the Romans conquered Britain their land and capital appear to have been part of the territory of the Atrebates .,1,1,0.96860975,True
872,Assuming a comfortable position helps the baby to latch properly .,0,0,0.95973647,True
2111,The word lineman / linesman refers to those who work in generally outdoor installation and maintenance jobs .,1,0,0.5189769,False
364,"In order to communicate with each other , both the French girlfriend and the Japanese boyfriend decided to learn a third language .",0,0,0.9508389,True
2291,Modern cladistic work has not been conclusive .,1,1,0.9845644,True
1241,Music and sport are the only fields that largely fall outside the station 's remit .,0,0,0.97115314,True
2532,"Viral populations do not grow through cell division , because they are acellular .",1,1,0.98381007,True
112,Your younger brother must have anger management problems since he is always getting into trouble .,0,0,0.97362137,True
805,"After several decades of prosperity , it entered a period of protracted political , military and economic decline .",1,1,0.9090077,True
426,The range is about 500 km long and it covers a tract about 48 km broad .,0,0,0.9610745,True
2805,Aquifers may occur at various depths .,1,1,0.98336625,True
2741,"Because of the increased demand and the restrictions on exports of the metals from China , some countries are stockpiling rare earth resources .",1,1,0.97879523,True
1048,"The channel 's format shows rolling news bulletins , updated every 15 minutes .",0,0,0.97503054,True
1495,These plants are very simple : They lack an obvious stem or leaves .,0,0,0.8372246,True
2285,Blankets may be spread on the ground for a picnic or where people want to sit in a grassy or muddy area without soiling their clothing .,1,0,0.839944,False
2557,When writing currency amounts the location of the symbol varies by currency .,1,0,0.96565944,False
1540,"Because of code sharing , a single flight may be shown with many different flight numbers .",0,0,0.96138805,True
1737,"Upon its release in 1975 , critical response was mixed although box office was strong .",0,0,0.9487119,True
2641,"All shrews are comparatively small , most no larger than a mouse .",1,0,0.82745844,False
912,Human impacts during the 19th and 20th century have been significant .,0,0,0.9569528,True
215,I called but you were busy and I did n't want to interrupt .,0,0,0.9805313,True
201,My brother asked me to pick up more bananas from the market on my way home .,0,0,0.98082465,True
430,There are no records of any military related acts in his time in which he participated .,0,0,0.9705809,True
20,No one was able to eat their dinners knowing the girls were lost outside in the cold .,0,0,0.9819527,True
2704,Jutbring has been an active proponent of feminism and equal opportunities for women .,1,1,0.95369273,True
220,Do you know who your government representative is ?,0,0,0.9821102,True
2534,"At the 2009 Census , the commune had a population of 677 .",1,0,0.92521834,False
1399,The 150th anniversary was celebrated in 2003 .,0,0,0.98041165,True
752,"However , because conventions are not textually based , their existence and practice are open to debate .",1,1,0.9747422,True
2787,Some specific ministries / department are not allocated to anyone in the cabinet but the Prime Minister himself .,1,0,0.9551405,False
1077,"A bird bath is an attraction for many different species of birds to visit gardens , especially during the summer and drought periods .",0,0,0.92030334,True
792,The meaning and intent are sometimes mirrored in different terms .,1,0,0.94573885,False
2243,The structure of courts and the methods of selecting judges is determined by each state 's constitution or legislature .,1,1,0.92129433,True
682,All the seeds made it through the first round without incident .,0,0,0.9748414,True
1884,"It is grown as an ornamental plant in gardens , where several cultivars have been selected with varying pastel colors , including pink and purple .",1,1,0.813496,True
2547,"No firm dates can be assigned to this Emperor 's life or reign , but he is conventionally considered to have reigned from 406 CE to 410 CE .",1,1,0.9479824,True
317,He always got a strawberry milkshake .,0,0,0.98094845,True
2823,Some computer languages and the IEEE 754 - 2008 standard dictate that in straightforward calculations the result should not be rounded twice .,1,1,0.9541305,True
1852,"There were just two entries in the quad doubles , and they played a straight final to decide the championship .",0,0,0.89197326,True
2479,"The trematodes or flukes include 18,000 to 24,000 species , divided into two subclasses .",1,1,0.97905284,True
1731,"The park experiences three seasons : summer , monsoon , and winter .",0,0,0.9727568,True
1659,Engineers in the nineteenth century knew that a bridge which was built across multiple supports would distribute the loads among them .,0,1,0.93675005,False
1788,A young girl describes her special relationship with her grandfather over four seasons .,0,0,0.9780418,True
2495,"These dates are allegedly the king 's birthday and coronation day , respectively .",1,0,0.9216834,False
508,Bird banders have found that only 25 % of juvenile American robins live through their first year .,1,1,0.8599996,True
441,"The majority of squid are no more than 60 cm long , although the giant squid may reach 13 m .",0,0,0.86895424,True
2489,"Their common name comes from the parrots ' strong , monogamous pair bonding and the long time the pairs spend sitting together .",1,1,0.97770303,True
418,"Town criers were protected by royalty , as they sometimes brought bad news such as tax increases .",0,1,0.9040347,False
2524,"The fact that living things inherit traits from their parents has been known since prehistoric times , and used to improve crop plants and animals through selective breeding .",1,1,0.98465997,True
1715,"The river is known for its water mills ; during the 1950s , they numbered approximately 18 .",0,0,0.961902,True
1563,On the 29 August 2010 trail bike riders discovered another human skeleton in the forest .,0,0,0.96179163,True
1521,All hardcovers have the contents of the comics with the covers .,0,0,0.9706072,True
157,He is n't on either Joanne or Lia 's side because he wants to stay neutral .,0,0,0.9513463,True
297,It 's nice to see a paper you 've been working on for months finally completed .,0,0,0.9809825,True
1151,The six-part series followed the book in great detail including all key features .,0,0,0.9762865,True
1907,The giant panda has luxuriant black - and - white fur .,1,0,0.6165454,False
1800,Mood and emotions at work are related to job satisfaction .,0,0,0.9606731,True
2503,"The main economic activity of the municipality is agriculture and some livestock , tourism and trade with Haiti .",1,0,0.744394,False
1319,Call and response is common in modern Western popular music .,0,0,0.9723015,True
1832,"The first international cricket match was played between Canada and the United States , on 24 and 25 September 1844 .",0,0,0.9762744,True
2695,"No firm dates can be assigned to this Emperor 's life or reign , but he is conventionally considered to have reigned from 480 to 484 .",1,1,0.9436412,True
354,"If they were at my house , I would have fed them .",0,0,0.97698975,True
830,In 1933 the first gravel runways were built .,0,0,0.9700354,True
2378,"Some performers or groups put on very elaborate and expensive affairs , with parts of the show being similar to a theater performance .",1,0,0.90419346,False
2708,"Unique among the United States , Alaska is not entirely subdivided into organized county equivalents .",1,1,0.9518792,True
2305,Several times people in Australia have wanted to remove the monarchy .,1,0,0.9328483,False
1711,"A DVD of series one has been released on 19 September 2005 , however there is still no word of series two on DVD .",0,0,0.9670579,True
668,"As of the 2011 testing season , exams cost $ 87 each , though the cost may reduced for poor students who cannot pay for it .",0,0,0.91694677,True
571,"The plasma window emits a bright glow , with the color being dependent on the gas used .",1,1,0.9692588,True
403,He is a man whom I have trusted with all my investments .,0,0,0.97894716,True
263,The wizard whom he lost was his godfather .,1,0,0.9692611,False
2754,The belts are in the inner region of Earth 's magnetosphere .,1,1,0.97812873,True
849,People first began using weather charts in a modern way in the mid-19th century .,0,0,0.94381034,True
1683,"Numbers seven and eight on the list are of a different kind from the first six , and have generally not been considered by the other authors .",0,0,0.9523789,True
903,Women did not get the federal vote until 1971 .,0,0,0.9749374,True
164,The copilot whom I met was dressed in an Air Canada uniform .,0,0,0.97493047,True
2538,"In the event the electron absorbs a quantity of energy less than the binding energy , it will transition to an excited state .",1,1,0.97877866,True
2060,"When people find specific impulse , the only fuel counted is in the rocket before it gets fired .",1,1,0.73067623,True
2533,Leaf insects use camouflage to take on the appearance of a leaf .,1,1,0.7284656,True
1751,Certain networks have made changes to prevent them from being used by such multi-network IM clients .,0,0,0.6128594,True
2184,Its natural habitats are subtropical or tropical forests .,1,0,0.94362336,False
568,Over 250 different species of looli marine life are found in the 300000 acre of lagoon and surrounding waters .,1,1,0.9252283,True
371,I dream of a world where energy is clean and free .,0,0,0.980943,True
1461,The shrinking generator uses a different technique .,0,0,0.8580045,True
1918,A shooting star is when a wrestler jumps forward from higher ground and performs a backflip in midair .,1,1,0.7802882,True
2097,"Up to four people can play in multiplayer mode , which has specific rules predetermined by the players .",1,0,0.6997478,False
1136,Adults of both sexes are medium to large birds .,0,0,0.9549232,True
760,Modern instruments classified as bugles are often valved .,1,1,0.97638357,True
772,The growth and development of the Ediacara biota is also important .,1,1,0.9861055,True
1580,"Virgin purchased eighty percent of the team , as part of sponsorship arrangement .",0,0,0.95157546,True
2428,"The islets are volcanic rocks , with only a thin layer of soil and moss .",1,1,0.9784838,True
1339,It is known for its inviting jungle gym-like characteristics .,0,0,0.960357,True
2449,Producing an image from a diffraction pattern requires sophisticated mathematics and often an iterative process of modeling and refinement .,1,1,0.98258704,True
1084,The head and thorax are white .,0,0,0.9646925,True
2014,"Traditionally , the didgeridoo was played as an accompaniment to ceremonial dancing and singing and for solo or recreational purposes .",1,1,0.9538962,True
961,"The best fluid is plain , clean water .",0,0,0.9779465,True
1466,"From the beginning , graphic designs were used to tell different teams apart .",0,0,0.979795,True
1416,"In addition , there are 19 associate members and one affiliate member .",0,0,0.9452356,True
2670,The laboratory of 3D computer graphics and calculation investigates new algorithms to solve problems of processing and analysis of signals and images .,1,1,0.97441983,True
1695,Bear is often called a hard science fiction author because he uses many scientific details in his work .,0,0,0.7436829,True
967,"If two computers send data at the same time , a collision will occur .",0,0,0.7926668,True
2784,"Amid tensions between Iran and the United States , the United States blamed Iran for the attacks .",1,0,0.50800866,False
2220,Performance improvements are sometimes delivered via WAFS or WAN optimization .,1,1,0.5816154,True
1146,"For example , assume an investor had to choose between two stocks .",0,0,0.90796834,True
2681,Breckinridge ordered his field officers to make an inspection of the troops and to report back with the condition of his army .,1,1,0.7911835,True
1621,"Located on the hillside , the palace was considered crucial in establishing control in the early days of the kingdom .",0,0,0.939148,True
21,Burlap clothes are usually brown .,0,0,0.97008914,True
2101,Most people infected with trichomonas vaginalis do not have any symptoms and can be undetected for years .,1,1,0.98235613,True
698,"In British English , a car of this configuration is called a saloon .",1,0,0.9561426,False
2208,The best -known method of prey capture is by means of sticky webs .,1,1,0.8557761,True
817,Gribbles bore into wood and plant material for food .,0,0,0.6561949,True
1038,A new worker spends the first few days of its adult life caring for the queen and young .,0,0,0.98084325,True
2471,Test pilots must know about aerospace engineering in order to know how and why planes are tested .,1,0,0.8002682,False
2457,The rocky coastline has been the site of a number of shipwrecks .,1,1,0.97240657,True
120,The officials announcing the new policy looked like they were ready for inevitable criticism .,1,0,0.9164993,False
1428,Management accountants have a dual reporting relationship .,0,1,0.9647069,False
2550,An addition reaction is the opposite of an elimination reaction .,1,1,0.7858436,True
2393,"In the United States , about 2 % of people have hepatitis C , with 35,000 to 185,000 new cases a year .",1,1,0.8646631,True
302,She is our foster daughter .,0,0,0.97892636,True
857,"Oll , who was married , fell into severe depressions after he divorced .",0,1,0.9342311,False
327,Your research must have gotten a lot of attention from the scientific community .,0,0,0.97870934,True
87,She is very good at teaching and she should be given much more credit than she receives .,0,0,0.9797869,True
1629,Nightingales are named so because they frequently sing at night as well as during the day .,0,0,0.9510452,True
1150,"These birds feed on insects , including those stirred up by cattle .",0,0,0.8187275,True
1635,Batting tactics and strategy depends on the type of match being played .,0,0,0.97226804,True
1912,"As with all other cricket statistics , batting statistics and records are given much attention and provide a measure of a player 's effectiveness .",1,1,0.7452254,True
1427,Later reception of the album has been mostly positive .,0,0,0.97711515,True
1255,"Both at the server and the user level , Discord allows users to connect these to their Twitch . tv or other gaming service account .",0,0,0.6510519,True
758,The state agency operates with an annual appropriation of approximately six million dollars and approximately 100 employees .,1,1,0.7708093,True
600,The film 's story is about an astronaut crew who leave Earth on a deep space mission and crash land on a supposedly alien planet in the 40th century .,1,0,0.69695646,False
1704,In January 2013 Jenneke was ranked tenth on AskMen. com 's 99 Most Desirable Women 2013 .,0,0,0.9586533,True
1074,The division was one of the original 65 divisions contested at the first federal election .,0,0,0.8590002,True
2095,Para-alpine skiing classification is designed to give insurance equal competition between alpine skiers with different types of limited physical and seeing powers .,1,1,0.98276764,True
2262,"The hosts were only announced after the qualifying round , which meant all teams had to participate in the qualification process for the final stage .",1,0,0.6788702,False
2775,"Most competitive teams keep two sets of uniforms , with one design emphasizing the primary color and the other emphasizing the secondary color .",1,0,0.7337468,False
133,The displeased principal kept walking around the classroom .,0,0,0.9764398,True
1908,The symptoms of the common cold are believed to be primarily related to the immune response to the virus .,1,1,0.9295045,True
2321,"Failure rates are important factors in insurance , business , and regulation practices as well as fundamental to design of safe systems throughout a national or international economy .",1,1,0.97126234,True
2763,"C- type asteroids are extremely dark , with albedos typically in the 0.03 to 0.10 range .",1,1,0.97002923,True
1005,The mean of a list is all of the numbers added together and divided by the amount of numbers,0,0,0.92808473,True
2552,The only time a female flying lizard ventures to the ground is when she is ready to lay her eggs .,1,0,0.91905165,False
2355,"Crombie 's family announced on April 18 , 2015 that he had died suddenly three days earlier of a brain hemorrhage in New York City .",1,1,0.89702874,True
1746,With the start of the Soest district in 1817 its influence slowly rose .,0,0,0.9304237,True
2437,"As a fine powder , toner can remain suspended in the air for some period , and is considered to have health effects comparable to inert dust .",1,1,0.97441566,True
2153,During the day amphiumas hide in plants .,1,1,0.86872333,True
1682,Western modern historical linguistics dates from the late 18th century .,0,1,0.75652623,False
2809,"This subfamily is widely distributed , and members are adapted to a wide variety of environments .",1,1,0.9558274,True
2556,"In one experiment , Lavoisier observed that there was no overall increase in weight when tin and air were heated in a closed container .",1,1,0.9589028,True
803,The term gets its name from its use in the parliamentary system of government .,1,0,0.7142924,False
2326,The game supports multiplayer with support for up to four players simultaneously .,1,0,0.96806294,False
1781,As a former President of Ireland he was given a state funeral .,0,0,0.8118957,True
1527,The court has ruled that the $ 2.7 billion in school funding was not good enough and was given out unfairly .,0,1,0.58325875,False
777,Flamsteed calculated the solar eclipses of 1666 and 1668 .,1,1,0.8327764,True
1642,Eucalypts draw a very large amount of water from the soil .,0,1,0.9675435,False
1252,"This species may be seen flying from April to October in the south , while in the north it flies from summer to early fall .",0,0,0.9560712,True
1895,"They typically enter the nests of pollen- collecting species , and lay their eggs in cells provisioned by the host bee .",1,1,0.97715104,True
1209,Egyptian athletes have won a total of 24 medals .,0,0,0.94276786,True
1717,Plant cells which are differentiated generally cannot divide or produce cells of a different type .,0,1,0.91054076,False
1677,"Many cultures do have an oral law , while most legal systems of today have a formal written organization .",0,1,0.9569386,False
2059,"When calculating specific impulse , only propellant carried with the vehicle before use is counted .",1,1,0.97533053,True
2178,Gram staining differentiates bacteria by the chemical and physical properties of their cell walls .,1,1,0.97692573,True
